sample_id,track_id,official_position_index,x_actual_mm,sem_source_path,sem_tile_id,sem_mosaic_coordinate_px,sem_local_coordinate_px,sem_cross_track_reference_px,along_track_axis,increasing_x_direction,sem_mapping_id,mapping_source,mapping_confidence,mapping_available,mapping_exclusion_reason,distance_to_image_border_px,distance_to_tile_boundary_px
T14_F289,14,289,77.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9286.287089013633,565.6686755759365,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,457.3313244240635,457.3313244240635
T14_F290,14,290,78.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9318.364073777064,597.745660339367,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,425.25433966063304,425.25433966063304
T14_F291,14,291,78.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9350.441058540497,629.8226451027996,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,393.1773548972004,393.1773548972004
T14_F292,14,292,78.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9382.51804330393,661.8996298662323,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,361.1003701337677,361.1003701337677
T14_F293,14,293,78.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9414.595028067362,693.976614629665,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,329.02338537033495,329.02338537033495
T14_F294,14,294,78.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9446.672012830795,726.0535993930977,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,296.94640060690233,296.94640060690233
T14_F295,14,295,79.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9478.748997594224,758.1305841565281,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,264.86941584347187,264.86941584347187
T14_F296,14,296,79.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9510.825982357657,790.2075689199609,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,232.79243108003914,232.79243108003914
T14_F297,14,297,79.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9542.90296712109,822.2845536833935,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,200.71544631660652,200.71544631660652
T14_F298,14,298,79.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9574.979951884523,854.3615384468262,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,168.63846155317378,168.63846155317378
T14_F299,14,299,79.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9607.056936647956,886.438523210259,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,136.56147678974105,136.56147678974105
T14_F300,14,300,80.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9639.133921411387,918.5155079736893,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,104.4844920263107,104.4844920263107
T14_F301,14,301,80.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9671.21090617482,950.592492737122,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,72.40750726287797,72.40750726287797
T14_F302,14,302,80.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9703.287890938253,982.6694775005546,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,40.33052249944535,40.33052249944535
T14_F303,14,303,80.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_04.tif,4,9735.364875701684,1014.7464622639874,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,8.253537736012618,8.253537736012618
T14_F304,14,304,80.9,,,9767.441860465116,,,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,False,official_position_outside_supported_full_sequence,,
T14_F305,14,305,81.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,9799.518845228547,20.205833855411623,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,20.205833855411623,20.205833855411623
T14_F306,14,306,81.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,9831.59582999198,52.28281861884432,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,52.28281861884432,52.28281861884432
T14_F307,14,307,81.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,9863.672814755413,84.35980338227701,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,84.35980338227701,84.35980338227701
T14_F308,14,308,81.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,9895.749799518846,116.4367881457097,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,116.4367881457097,116.4367881457097
T14_F309,14,309,81.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,9927.826784282279,148.5137729091424,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,148.5137729091424,148.5137729091424
T14_F310,14,310,82.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,9959.903769045708,180.5907576725728,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,180.5907576725728,180.5907576725728
T14_F311,14,311,82.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,9991.98075380914,212.6677424360055,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,212.6677424360055,212.6677424360055
T14_F312,14,312,82.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10024.057738572574,244.7447271994382,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,244.7447271994382,244.7447271994382
T14_F313,14,313,82.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10056.134723336007,276.8217119628709,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,276.8217119628709,276.8217119628709
T14_F314,14,314,82.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10088.21170809944,308.89869672630357,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,308.89869672630357,308.89869672630357
T14_F315,14,315,83.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10120.28869286287,340.975681489734,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,340.975681489734,340.975681489734
T14_F316,14,316,83.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10152.365677626303,373.0526662531667,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,373.0526662531667,373.0526662531667
T14_F317,14,317,83.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10184.442662389734,405.1296510165994,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,405.1296510165994,405.1296510165994
T14_F318,14,318,83.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10216.519647153167,437.20663578003206,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,437.20663578003206,437.20663578003206
T14_F319,14,319,83.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10248.5966319166,469.28362054346474,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,469.28362054346474,469.28362054346474
T14_F320,14,320,84.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10280.673616680031,501.3606053068952,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,501.3606053068952,501.3606053068952
T14_F321,14,321,84.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10312.750601443464,533.4375900703278,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,489.5624099296722,489.5624099296722
T14_F322,14,322,84.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10344.827586206897,565.5145748337605,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,457.48542516623945,457.48542516623945
T14_F323,14,323,84.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10376.90457097033,597.5915595971933,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,425.4084404028067,425.4084404028067
T14_F324,14,324,84.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10408.981555733762,629.6685443606259,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,393.3314556393741,393.3314556393741
T14_F325,14,325,85.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10441.058540497192,661.7455291240564,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,361.25447087594364,361.25447087594364
T14_F326,14,326,85.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10473.135525260624,693.8225138874891,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,329.1774861125109,329.1774861125109
T14_F327,14,327,85.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10505.212510024057,725.8994986509217,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,297.1005013490783,297.1005013490783
T14_F328,14,328,85.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10537.28949478749,757.9764834143544,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,265.02351658564555,265.02351658564555
T14_F329,14,329,85.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10569.366479550923,790.0534681777872,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,232.94653182221282,232.94653182221282
T14_F330,14,330,86.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10601.443464314354,822.1304529412175,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,200.86954705878247,200.86954705878247
T14_F331,14,331,86.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10633.520449077787,854.2074377046503,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,168.79256229534974,168.79256229534974
T14_F332,14,332,86.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10665.597433841218,886.2844224680829,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,136.71557753191712,136.71557753191712
T14_F333,14,333,86.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10697.67441860465,918.3614072315156,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,104.63859276848439,104.63859276848439
T14_F334,14,334,86.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10729.751403368084,950.4383919949483,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,72.56160800505165,72.56160800505165
T14_F335,14,335,87.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_03.tif,3,10761.828388131515,982.5153767583787,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,40.48462324162131,40.48462324162131
T14_F336,14,336,87.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_02.tif,2,10793.905372894948,17.032163071661966,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,17.032163071661966,17.032163071661966
T14_F337,14,337,87.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_02.tif,2,10825.98235765838,49.10914783509466,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,49.10914783509466,49.10914783509466
T14_F338,14,338,87.7,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_02.tif,2,10858.059342421813,81.18613259852735,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,81.18613259852735,81.18613259852735
T14_F339,14,339,87.9,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_02.tif,2,10890.136327185246,113.26311736196004,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,113.26311736196004,113.26311736196004
T14_F340,14,340,88.1,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_02.tif,2,10922.213311948675,145.34010212539047,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,145.34010212539047,145.34010212539047
T14_F341,14,341,88.3,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_02.tif,2,10954.290296712108,177.41708688882315,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,177.41708688882315,177.41708688882315
T14_F342,14,342,88.5,${DATA_ROOT}/sem/SEM_14/PlainImages/Scale_SEM_14_02.tif,2,10986.367281475541,209.49407165225585,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,209.49407165225585,209.49407165225585
